settlementdate,VRE_Total,VRE_MA30,VRE_EWM30,VRE_MA30_TWh,VRE_EWM30_TWh
2023-04-29,4327.334616486111,7184.781616118783,7184.425780923056,62.93868695720054,62.93556984088598
2023-04-30,4646.063184375,7076.341118693269,7001.848841152798,61.98874819975304,61.33619584849851
2023-05-01,4662.645389545139,7000.689720716335,6842.026652454516,61.32604195347509,59.936153475501555
2023-05-02,7057.184176090278,6982.550869413476,6772.984770312166,61.167145616062044,59.33134658793457
2023-05-03,9407.756127843402,7045.523752864196,6900.161510360863,61.718788075090366,60.445414830761166
2023-05-04,5369.685529482639,7070.684375520775,6917.04689200839,61.93919512956199,60.59333077399351
2023-05-05,7073.474625576389,7057.410969096863,6871.026591843656,61.82292008928852,60.19019294455043
2023-05-06,6154.480243375,7050.95031172478,6849.52332849653,61.76632473070907,60.00182435762961
2023-05-07,7007.7558946875,7045.75093603963,6820.939468913141,61.72077819970716,59.75142974767912
2023-05-08,8320.480964749999,7029.948486397506,6888.829042846507,61.58234874084215,60.3461424153354
2023-05-09,7057.057208956249,6971.029264948895,6949.802065003933,61.06621636095232,60.880266089434464
2023-05-10,5834.936263569444,6916.133658401709,6910.708933080757,60.585330847598975,60.53781025378743
2023-05-11,6593.307742097222,6877.659772236235,6861.65180240085,60.248299604789416,60.10806978903145
2023-05-12,5827.546336541666,6814.552452637571,6829.265665362859,59.695479485105125,59.82436722857866
2023-05-13,5919.98786665625,6774.879080028372,6759.998558262369,59.347940741048546,59.21758737037836
2023-05-14,5313.375672704861,6717.314071142636,6691.523162240633,58.8436712632095,58.61774290122795
2023-05-15,6155.592585238194,6612.907128764308,6622.008195905761,57.92906644797534,58.00879179613446
2023-05-16,5830.732139615625,6569.430223465511,6590.371524756391,57.54820875755788,57.73165455686598
2023-05-17,5745.066335336806,6533.170398460264,6533.488956555455,57.230572690511906,57.23336325942579
2023-05-18,5154.778737694444,6486.114250317241,6459.640135986535,56.818360832779035,56.586447591242056
2023-05-19,5499.191622940973,6423.260713195,6384.165558505866,56.267763847588206,55.92529029251139
2023-05-20,7356.349772954167,6407.529740258211,6366.434835670887,56.12996052466193,55.76996916047698
2023-05-21,8289.607307409722,6490.179867721602,6512.1957845907555,56.85397564124124,57.04683507301501
2023-05-22,6508.11594829514,6521.835731104261,6548.378091442275,57.13128100447333,57.363792081034326
2023-05-23,5673.305628236111,6509.761175214987,6510.2450552512055,57.02550789488328,57.029746684000564
2023-05-24,8175.836645572222,6494.5143346585,6520.104090649996,56.89194557160847,57.11611183409397
2023-05-25,8502.983110704861,6559.479572419411,6671.302645872985,57.46104105439404,58.44061117784735
2023-05-26,7220.078810145834,6575.837760487003,6743.744475213883,57.60433878186615,59.07520160287361
2023-05-27,7316.412061420138,6517.174809435791,6757.385187727374,57.09045133065754,59.19469424449181
2023-05-28,7874.984456121528,6515.878168317516,6828.52963516697,57.07909275446144,59.817919604062666
2023-05-29,8289.365700326389,6596.441320210913,6914.700800211529,57.784825965047595,60.57277900985299
2023-05-30,7404.694822315972,6708.440487225419,6965.539193246207,58.76593866809467,61.01812333283677
2023-05-31,8567.722721133334,6819.18703410701,7022.79138706267,59.73607841877742,61.51965255066899
2023-06-01,6340.9127285451395,6894.363777369718,7085.8744245529015,60.39462668975873,62.072259959083425
2023-06-02,5144.314543385416,6774.860011577726,6960.223985578444,59.34777370142089,60.97156211366717
2023-06-03,5303.112959864583,6711.059365289623,6851.265598434518,58.788880039937105,60.01708664228639
2023-06-04,6906.495386454862,6708.929961610033,6805.139622157359,58.77022646370389,59.61302309009846
2023-06-05,7488.852304215277,6736.538903882102,6841.952066974541,59.01208079800722,59.935500106696985
2023-06-06,7464.009854427083,6771.4852475430735,6881.195730410954,59.31821076847732,60.27927459839996
2023-06-07,8249.29247736111,6768.217427700102,6938.707928469806,59.2895846666529,60.7830814533955
2023-06-08,8237.521880708333,6774.5024518730215,7009.103925342003,59.344641478407674,61.39975038599595
2023-06-09,8564.737131659722,6860.827769010805,7133.916117334623,60.10085125653466,62.493105187851306
2023-06-10,6884.080222283334,6909.451864756222,7163.749673682756,60.526798335264495,62.75444714146095
2023-06-11,5411.216028190278,6896.805623757926,7087.108632793482,60.41601726411943,62.083071623270904
2023-06-12,7109.659504111111,6905.5072347596115,7018.546392723234,60.49224337649421,61.48246640025553
2023-06-13,8526.935859704861,6984.960252164389,7087.979948091423,61.18825180896005,62.09070434528087
2023-06-14,8248.641096152778,7075.865026604202,7168.324849178954,61.984577633052815,62.794525678807645
2023-06-15,8517.787755967362,7156.847995555517,7258.387536536889,62.69398844106633,63.583474820063145
2023-06-16,9390.413818234027,7258.840087734051,7356.024130518214,63.58743916855028,64.43877138333956
2023-06-17,8573.52732773611,7386.441628817519,7475.969541126884,64.70522866844146,65.48949318027151
2023-06-18,8459.145941979166,7477.27551517437,7510.511445830781,65.50093351292749,65.79208026547765
2023-06-19,7847.744391506944,7564.178791362093,7587.470688906397,66.26220621233195,66.46624323482006
2023-06-20,5147.999541434027,7487.675130068356,7505.112203282791,65.5920341393988,65.74478290075724
2023-06-21,6273.550289444444,7436.011804635044,7378.315755945459,65.13946340860299,64.63404602208223
2023-06-22,6021.196502329861,7438.283110723456,7291.030983915192,65.15936004993749,63.86943141909709
2023-06-23,7311.893435703473,7445.985230668012,7265.048284344539,65.2268306206518,63.641822970858165
2023-06-24,9848.155948996528,7433.906448625724,7345.911278199991,65.12102048996134,64.35018279703193
2023-06-25,10129.378812715278,7507.81107325665,7518.377386321703,65.76842500172826,65.86098590417812
2023-06-26,8519.88748295139,7599.895902620238,7659.580291678598,66.57508810695329,67.09792335510451
2023-06-27,6066.7948710034725,7571.0058638261025,7615.573050132716,66.32201136711666,66.7124199191626
2023-06-28,4643.710225899305,7472.9613527404545,7460.420205336274,65.46314145000638,65.35328099874576
2023-06-29,7402.61523738125,7408.10584448836,7352.059444676361,64.89500719771803,64.40404073536493
2023-06-30,8342.452546558334,7423.60370307244,7414.327500627677,65.03076843891459,64.94950890549846
2023-07-01,5836.592482072916,7395.538503561392,7397.693539022862,64.7849172911978,64.80379540184028
2023-07-02,5036.476412295139,7397.772102431975,7256.451901805154,64.80448361730411,63.56651865981315
2023-07-03,3507.9399531041668,7368.259914849095,7070.558150931957,64.54595685407809,61.938089402163946
2023-07-04,2909.1124877291663,7269.021518563232,6817.514781371996,63.676628502613916,59.721429484818685
2023-07-05,6674.440099269444,7172.160263418232,6667.543813610057,62.82812390754372,58.40768380722411
2023-07-06,8628.303382150694,7189.360613146258,6752.0030253981995,62.97879897116122,59.14754650248822
2023-07-07,9787.277352694444,7231.662166811497,6899.810835300145,63.34936058126871,60.442342917229276
2023-07-08,10711.794874819445,7312.217158455512,7128.913533167277,64.05502230807029,62.44928255054535
2023-07-09,9356.738386788194,7357.982162268279,7333.789602379627,64.45592374147013,64.24399691684553
2023-07-10,8317.986069465278,7384.999451028256,7403.217896822305,64.69259519100753,64.85218877616339
2023-07-11,6600.902061902777,7446.296816655681,7429.756234593184,65.22956011390376,65.08466461503629
2023-07-12,6977.90487871875,7459.42385552285,7364.109139070356,65.34455297438016,64.50959605825632
2023-07-13,9404.252382284028,7462.54675588163,7417.617931621276,65.37190958152308,64.97833308100238
2023-07-14,10192.789960774306,7516.949216244987,7582.30820809049,65.8484751343061,66.42101990287269
2023-07-15,7206.154224058333,7530.507420786221,7670.571282793068,65.9672450060873,67.19420443726729
2023-07-16,5946.1631653125005,7448.007363435742,7581.342881441759,65.2445445036971,66.41256364142981
2023-07-17,6076.866489703472,7337.008237606736,7472.2327362688075,64.272192161435,65.45675876971475
2023-07-18,7662.58150680139,7307.656032872591,7450.953353811313,64.01506684796391,65.2703513793871
2023-07-19,7146.896799979167,7251.2722066032475,7422.658150608335,63.52114452984444,65.02248539932903
2023-07-20,9418.977566607638,7329.345015711121,7503.92842251722,64.20506233762943,65.73441298125086
2023-07-21,6140.977117215277,7404.865110142896,7521.552039432257,64.86661836485177,65.88879586542657
2023-07-22,6201.619309652778,7401.898697047641,7419.765324483316,64.84063258613735,64.99714424247385
2023-07-23,6259.864640458333,7382.44255003982,7347.2899397842775,64.67019673834882,64.36225987251028
2023-07-24,4966.726038930556,7284.680422967512,7232.039424984054,63.81380050519541,63.352665362860314
2023-07-25,5603.08016829861,7129.393655321265,7111.663390773613,62.453488420614285,62.29817130317685
2023-07-26,6233.0561572604165,7000.472099000246,7030.41860430703,61.324135587242154,61.58646697372959
2023-07-27,9016.5124471875,7017.600311169604,7062.076092856747,61.474178725845725,61.8637865734251
2023-07-28,8179.827497125,7147.196104451287,7193.656272803491,62.60943787499328,63.016428949758584
2023-07-29,7826.277194865972,7201.425484265401,7206.280000153755,63.08448724216492,63.1270128013469
2023-07-30,8946.25957597361,7214.661431404063,7303.536272904711,63.20043413909959,63.97897775064527
2023-07-31,9133.472169279166,7273.3485176902805,7408.7004824401365,63.71453301496686,64.9002162261756
2023-08-01,6270.063437465277,7367.147977435513,7447.354443414417,64.53621628233509,65.2388249243103
2023-08-02,7962.158384076389,7437.966221390424,7387.634770937329,65.15658409938011,64.71568059341101
2023-08-03,10018.754705615973,7645.231079570508,7516.101510011621,66.97222425703765,65.8410492277018
2023-08-04,9729.157587,7827.348136722285,7671.773387588244,68.56756967768722,67.20473487527302
2023-08-05,6526.219444690972,7835.50746928958,7705.302575288489,68.63904543097672,67.49845055952716
2023-08-06,5783.929164274306,7733.100908868818,7592.746394450417,67.74196396169084,66.51245841538567
2023-08-07,5841.414709704862,7579.522257544478,7479.729873647149,66.39661497608962,65.52243369314904
2023-08-08,6149.7046911284715,7433.553663658939,7380.220127059238,65.1179300936523,64.65072831303893
2023-08-09,9659.57260845486,7412.803717837373,7408.132810215716,64.93616056825539,64.89524341748968
2023-08-10,8188.694692600694,7468.7599825666975,7542.716537386273,65.42633744728427,66.07419686750374
2023-08-11,6709.2883605208335,7485.948814410681,7502.441957220585,65.57691161423757,65.72139154525233
2023-08-12,6298.827211986111,7438.400390882322,7453.929608328513,65.16038742412915,65.29642336895778
2023-08-13,4874.565092934027,7287.493670914984,7323.464674853062,63.83844455721527,64.15355055171283
2023-08-14,5302.524286434028,7154.35504507451,7172.300666778313,62.67215019485271,62.82935384097803
2023-08-15,6231.438882630556,7140.126609359828,7088.381666941138,62.5475090979921,62.094223402404374
2023-08-16,6990.332486812501,7160.656840332219,7051.064936007443,62.72735392131023,61.767328839425204
2023-08-17,7822.754342982639,7167.569494304389,7069.852479600585,62.78790877010645,61.93190772130112
2023-08-18,9728.173979274305,7230.107156390311,7188.035021534551,63.33573868997913,62.96718678864267
2023-08-19,9822.782952486112,7274.519048070172,7369.498123880621,63.724786861094714,64.55680356519424
2023-08-20,7382.677401201388,7300.771685544849,7446.989354442029,63.95475996537288,65.23562674491218
2023-08-21,7923.6130654027775,7349.043903687728,7443.64741669513,64.3776245963045,65.20635137024935
2023-08-22,7292.8220818229165,7400.965236355762,7469.706073987894,64.83245547047648,65.43462520813395
2023-08-23,7501.028332017361,7460.400096157881,7462.388110776789,65.35310484234304,65.37051985040468
2023-08-24,8128.081933180555,7531.1320981264025,7463.868027143147,65.97271717958729,65.38348391777396
2023-08-25,7842.191748524306,7617.907092629385,7527.45678191699,66.73286613143343,65.94052140959283
2023-08-26,7133.250147736111,7605.723321924888,7502.259668724219,66.62613630006202,65.71979469802416
2023-08-27,6872.843376256945,7541.185033874336,7480.799586431891,66.06078089673919,65.53180437714337
2023-08-28,6416.423702180556,7513.235633049541,7420.708350893786,65.81594414551398,65.00540515382957
2023-08-29,9036.490117544445,7474.873320001745,7430.538041007939,65.47989028321528,65.09151323922956
2023-08-30,8179.637756749999,7475.488440896638,7528.182785130394,65.48527874225455,65.94688119774226
2023-08-31,8733.414336016665,7484.259375716735,7577.544416173124,65.5621121312786,66.37928908567658
2023-09-01,7083.032756690973,7534.177501521602,7604.735248561262,65.99939491332924,66.61748077739666
2023-09-02,6985.441798357639,7454.533732005849,7564.404293563483,65.30171549237123,66.26418161161611
2023-09-03,8755.70845544514,7379.0295902797225,7571.407921302147,64.64029921085037,66.32553339060681
2023-09-04,9045.744524033333,7419.850719768755,7691.738531207097,64.9978923051743,67.37962953337417
2023-09-05,9589.794736357639,7527.767989696641,7789.5312401967685,65.94324758974258,68.23629366412369
2023-09-06,9768.305870562499,7641.37113553044,7883.578049162884,66.93841114724665,69.06014371066688
2023-09-07,10627.59303698125,7787.255914767721,8040.221208324349,68.21636181336524,70.4323377849213
2023-09-08,10608.966940020833,7886.382370331105,8216.028351254086,69.08470956410048,71.9724083569858
2023-09-09,9299.320981326387,7907.336618248765,8339.291327722542,69.26826877585918,73.05219203084947
2023-09-10,7307.089553680556,7948.154776994253,8326.312829165965,69.62583584646966,72.93850038349386
2023-09-11,7170.352264576389,7963.66752770244,8254.930674494346,69.76172754267337,72.31319270857047
2023-09-12,8016.16868875868,8034.94762356402,8211.680805804133,70.38614118242081,71.93432385884421
2023-09-13,7778.679722452082,8130.177852843957,8187.116477756834,71.22035799091306,71.71914034514987
2023-09-14,9867.574082846875,8223.504721414958,8218.596702926096,72.03790135959504,71.9949071176326
2023-09-15,9300.110051465277,8334.554145413913,8322.787082659319,73.01069431382588,72.90761484409563
2023-09-16,9493.45473203264,8396.659812680029,8379.570390649693,73.55473995907705,73.40503662209132
2023-09-17,8681.24496096875,8409.413093221914,8437.015946631996,73.66645869662396,73.90825969249629
2023-09-18,8509.996762247223,8365.031177662402,8451.98421073866,73.27767311632265,74.03938168607066
2023-09-19,10712.225384210069,8385.228983077506,8500.406450932182,73.45460589175896,74.46356051016592
2023-09-20,11287.009296449307,8521.433899740783,8692.477526736668,74.64776096172926,76.1461031342132
2023-09-21,9442.80661453125,8603.842973385916,8797.215476903848,75.36966444686063,77.06360757767771
2023-09-22,8373.890233354166,8648.50281062487,8789.964585169035,75.76088462107386,77.00008976608075
2023-09-23,8261.147744732638,8681.142179222656,8768.672750953589,76.04680548999046,76.81357329835343
2023-09-24,8208.500627764583,8672.3607556098,8731.23727584606,75.96988021914184,76.4856385364115
2023-09-25,8387.995674399304,8711.502194135217,8704.537230150201,76.3127592206245,76.25174613611578
2023-09-26,7943.700158847222,8742.340232274733,8665.226426977675,76.58290043472667,75.90738350032443
2023-09-27,8792.029142072917,8798.641050137432,8638.200231670604,77.0760955992039,75.6706340294345
2023-09-28,8233.50651657639,8838.26858733897,8644.876445237947,77.42323282508937,75.72911766028442
2023-09-29,8931.704704592708,8826.094412318147,8641.485551398922,77.31658705190698,75.69941343025458
2023-09-30,9897.774853843055,8854.291950602148,8673.485366253111,77.56359748727483,75.97973180837727
2023-10-01,9894.251303197916,8935.473136204055,8787.622192751283,78.27474467314752,76.97957040850123
2023-10-02,9970.081073428819,9012.557118878425,8820.206759811854,78.950000361375,77.26501121595184
2023-10-03,9243.80321500625,9098.462253571839,8911.561072633836,79.7025293412893,78.06527499627242
2023-10-04,8739.881535,9063.431536660255,8877.428821961857,79.39566026114385,77.76627648038588
2023-10-05,10082.072573204861,9080.714798327408,8932.368112769442,79.5470616333481,78.24754466786031
2023-10-06,8470.789010572917,9080.20974496419,8951.060266001534,79.5426373658863,78.41128793017343
2023-10-07,8196.111892152083,9015.934201967375,8914.255251899753,78.97958360923421,78.08887600664184
2023-10-08,7716.403881378472,8923.304968655353,8854.374082954137,78.1681515254209,77.56431696667825
2023-10-09,8374.033555288193,8848.808836582335,8793.009292686358,77.51556540846126,77.0267614039325
2023-10-10,7336.24558838889,8843.39182143095,8740.624072713757,77.46811235573513,76.56786687697252
2023-10-11,9913.542004773264,8877.378892198725,8709.241130927605,77.76583909566084,76.29295230692584
2023-10-12,11128.731520888889,8983.512347294492,8841.998956535901,78.69556816229976,77.4559108592545
2023-10-13,11402.489531284722,9101.746101130992,9005.816385281245,79.7312958459075,78.89095153506372
2023-10-14,10695.284090354167,9187.393113451244,9149.279309282116,80.4815636738329,80.14768674931133
2023-10-15,9343.992695420138,9179.845676440389,9178.588468714273,80.4154481256178,80.40443498593703
2023-10-16,11706.332627458332,9237.263881447348,9292.10846727778,80.91843160147877,81.39887017335336
2023-10-17,9643.458521869445,9277.671113039683,9368.331784481612,81.27239895022763,82.06658643205893
2023-10-18,8761.390025208333,9299.419385392865,9364.990717699551,81.46291381604149,82.03731868704807
2023-10-19,8531.191888406249,9281.852184179566,9319.740249823388,81.309025133413,81.64092458845288
2023-10-20,10185.711273780556,9200.431724808732,9301.927466144965,80.5957819093245,81.4848846034299
2023-10-21,10865.231582833332,9208.970189283287,9384.546477381908,80.6705788581216,82.20862714186552
2023-10-22,11229.273170381945,9295.23139652681,9506.966744392132,81.42622703357486,83.28102868087508
2023-10-23,10393.093840997222,9368.890869999987,9581.86271672273,82.0714840211999,83.93711739849113
2023-10-24,12057.290479983334,9469.876666757873,9687.992874115806,82.95611960079897,84.86681757725445
2023-10-25,11496.751655597223,9588.670692926857,9829.087085893936,83.99675527003927,86.10280287243087
2023-10-26,9896.890774663194,9673.1652126323,9880.101376291675,84.73692726265894,86.54968805631508
2023-10-27,9345.406946743055,9722.046900731699,9868.704281379263,85.16513085040968,86.44984950488235
2023-10-28,10070.582579235417,9758.429168123419,9867.045833952601,85.48383951276116,86.43532150542478
2023-10-29,8831.051764590278,9776.564060495768,9819.1484800023,85.64270116994292,86.01574068482016
2023-10-30,11256.873654445139,9801.85568242679,9824.775734021421,85.86425577805869,86.06503543002765
2023-10-31,11531.905642975695,9852.857223595316,9963.531896755043,86.31102927869496,87.28053941557418
2023-11-01,9129.127816960417,9872.977105458987,9958.164848742907,86.48727944382074,87.23352407498787
2023-11-02,9494.200010208333,9843.140092896518,9918.928402819256,86.2259072137735,86.88981280869668
2023-11-03,9270.836255635417,9874.970366533022,9881.307506996354,86.50474041082926,86.56025376128805
2023-11-04,9847.39765634375,9871.859979424766,9865.068281951293,86.47749341976095,86.41799814989334
2023-11-05,8553.962943295834,9873.655422101596,9827.157679580294,86.49322149760998,86.08590127312338
2023-11-06,8963.065440298611,9887.723838417462,9761.516843321886,86.61646082453699,85.51088754749973
2023-11-07,9524.691818098612,9929.569524686163,9728.487260662352,86.9830290362508,85.2215484034022
2023-11-08,9303.518465198958,9983.433937609127,9714.537050709796,87.45488129345595,85.09934456421782
2023-11-09,8535.923171236806,10007.706163898094,9649.850562852578,87.6675059957473,84.53269093058859
2023-11-10,10309.962661202777,10040.971975055521,9623.890928819697,87.95891450148638,84.30528453646056
2023-11-11,11092.042795347223,10052.978302480547,9720.741404282282,88.0640899297296,85.15369470151279
2023-11-12,10534.825379857639,10023.071612910224,9769.760131128985,87.80210732909354,85.58309874868992
2023-11-13,10379.757286097223,10000.96123884653,9821.447287494675,87.6084204522956,86.03587823845338
2023-11-14,8156.288908638195,9991.470740550201,9788.518847395158,87.52528368721977,85.74742510318161
2023-11-15,9341.811893788194,9912.048230524375,9708.757975550487,86.82954249939354,85.04871986582228
2023-11-16,9720.258690041666,9881.708072979489,9700.265989279087,86.56376271930031,84.9743300660848
2023-11-17,10120.272488249999,9904.471800514542,9720.013319198653,86.76317297250739,85.14731667618021
2023-11-18,9434.699599947917,9943.916304262904,9727.927867945304,87.10870682534305,85.21664812320087
2023-11-19,9036.741736489583,9945.537811769027,9686.098704073682,87.12291123109668,84.85022464768545
2023-11-20,6467.668369897223,9852.342867640176,9562.273403414381,86.30652352052795,83.76551501390999
2023-11-21,8495.355156840973,9717.912724749262,9413.943597838386,85.12891546880353,82.46614591706425
2023-11-22,9609.148908885416,9669.619098574933,9401.90915138307,84.70586330351641,82.3607241661157
2023-11-23,9432.34979453125,9616.280544883923,9415.769936615074,84.23861757318316,82.48214464474805
2023-11-24,8101.656121378473,9519.036079802323,9385.938205768944,83.38675605906835,82.22081868253595
2023-11-25,6597.043401510417,9401.77377288123,9238.707364741736,82.35953825043958,80.93107651513762
2023-11-26,9010.800320543403,9339.450608709034,9149.44520458561,81.81358733229114,80.14913999216995
2023-11-27,9544.355612809028,9319.407202357812,9155.304598460201,81.63800709265443,80.20046828251135
2023-11-28,6696.542545268055,9281.574614080935,9079.008463497434,81.30659361934899,79.53211414023752
2023-11-29,10506.49046589861,9244.589679418601,9061.703141074337,80.98260559170696,79.38051951581119
2023-11-30,11852.809254854166,9222.366811438973,9207.272689250254,80.7879332682054,80.65570875783223
2023-12-01,9640.160173465278,9251.820371648411,9307.739011684176,81.04594645564009,81.53579374235339
2023-12-02,9169.619310649306,9249.29821412293,9305.289882877578,81.02385235571687,81.51433937400758
2023-12-03,9488.552335479168,9245.73829236485,9300.875995921835,80.99266744111608,81.47567372427528
2023-12-04,10566.149164836805,9261.222166017413,9352.324940677716,81.12830617431253,81.92636648033678
2023-12-05,10786.291672472222,9299.877774193696,9422.908510060113,81.46692930193677,82.54467854812658
2023-12-06,11068.443287545138,9380.493553527283,9539.163471736372,82.173123528899,83.56307201241061
2023-12-07,9647.104526146528,9414.008457697297,9584.232456613441,82.46671408942832,83.95787631993376
2023-12-08,10981.362211897569,9443.976247437578,9638.130191819077,82.72923192755319,84.43002048033512
2023-12-09,10175.934240461806,9495.28069110947,9677.412680278761,83.17865885411896,84.77413507924196
2023-12-10,11142.982261874306,9551.29781497822,9757.644647397234,83.66936885920921,85.47696711119977
2023-12-11,10326.421805524305,9540.44433896614,9824.39002653671,83.57429240934339,86.06165663246158
2023-12-12,10511.955290993055,9535.67161406048,9857.811468799902,83.53248333916981,86.35442846668714
2023-12-13,10929.84121325,9537.82765644565,9908.158236729714,83.5513702704639,86.79546615375229
2023-12-14,11214.412399055554,9605.340709164,10001.418193414309,84.14278461227664,87.61242337430934
2023-12-15,9507.040698541667,9652.806763004402,9998.522493900293,84.55858724391857,87.58705704656658
2023-12-16,10751.948205982639,9681.922561027666,10028.120254663274,84.81364163460236,87.84633343085028
2023-12-17,9595.158543357638,9680.88813185475,10024.14493783428,84.80458003504761,87.81150965542831
2023-12-18,9906.654151186805,9681.784230956464,10014.452146636175,84.81242986317862,87.72660080453291
2023-12-19,11072.471249752778,9723.973703445363,10036.327137435843,85.18200964218138,87.918225723938
2023-12-20,10677.638676494096,9830.138482649476,10096.2899268068,86.11201310800942,88.44349975882756
2023-12-21,9943.048204890973,9929.784111157347,10104.985157647821,86.98490881373836,88.51966998099492
2023-12-22,9845.201139753472,9952.811887720089,10092.698154023301,87.18663213642797,88.41203582924412
2023-12-23,10048.19744553125,9966.130388320356,10088.112579881074,87.30330220168632,88.3718661997582
2023-12-24,8828.1712521625,9970.0010085433,10022.182171656319,87.33720883483932,87.79431582370937
2023-12-25,10814.811016577778,10074.598945372574,10037.7683904488,88.25348676146376,87.9308511003315
2023-12-26,9965.508091826388,10165.195839376722,10070.944317044248,89.0471155529401,88.22147221730762
2023-12-27,9340.81158971875,10169.189254340437,10024.86339033184,89.08209786802225,87.81780329930693
2023-12-28,10476.526537885416,10228.089598039374,10008.417735854136,89.59806487882491,87.67373936608224
2023-12-29,10387.841368958334,10281.552805560228,10032.651059840946,90.0664025767076,87.8860232842067
2023-12-30,9428.231706298611,10244.16141329509,10041.92321878548,89.73885398046498,87.96724739656081
2023-12-31,10200.0339839375,10207.42705164176,10018.777560985449,89.41706097238182,87.76449143423254
2024-01-01,8400.477365027777,10211.582579882148,9977.768606930564,89.45346339976761,87.40525299671175
2024-01-02,8814.198562895834,10187.38342458895,9883.210011553885,89.2414787993992,86.57691970121203
2024-01-03,9131.77289740139,10151.120298708902,9826.67022597791,88.92381381668999,86.0816311795665
2024-01-04,10248.23074603125,10124.196592949733,9814.926725609925,88.68796215423966,85.97875811634293
2024-01-05,11075.63825710764,10106.069568090037,9871.001774474795,88.52916941646873,86.46997554439922
2024-01-06,9747.790899621528,10118.459506648845,9918.771751353686,88.6377052782439,86.8884405418583
2024-01-07,8393.819673725695,10074.345319546037,9864.691099363203,88.25126499922328,86.41469403042167
2024-01-08,7887.876521215278,9996.432561199485,9738.839664539353,87.56874923610748,85.31223546136474
2024-01-09,8211.910659627778,9900.88868432,9630.231545556306,86.73178487464321,84.36082833907325
2024-01-10,9645.050828034722,9833.639940963298,9576.101485794798,86.1426858828385,83.88664901556243
2024-01-11,10528.252439015625,9823.466807150315,9605.88162417932,86.05356923063675,84.14752302781083
2024-01-12,10515.002802701389,9826.245312423134,9677.645793772966,86.07790893682665,84.77617715345119
2024-01-13,11072.866084609375,9801.505017446656,9737.86968028112,85.86118395283272,85.30373839926261
2024-01-14,11762.250032405556,9857.027607412128,9860.181280917706,86.34756184093025,86.37518802083912
2024-01-15,10554.27649310764,9884.032010605342,9949.936664830237,86.58412041290279,87.16144518391287
2024-01-16,10568.224081329861,9904.228207534645,9990.583381615701,86.7610390980035,87.51751042295355
2024-01-17,9355.490590627778,9903.068853431667,9980.268277139292,86.75088315606142,87.4271501077402
2024-01-18,10337.033286993055,9888.485607277607,9976.226826697764,86.62313391975185,87.39174700187242
2024-01-19,9892.273565663194,9865.293197570028,9995.585047865186,86.41996841071345,87.56132501929903
2024-01-20,9278.366738267709,9836.590919561333,9955.234376028575,86.16853645535728,87.2078531340103
2024-01-21,11071.531435141667,9840.619219134991,9961.143050106144,86.20382435962252,87.25961311892983
2024-01-22,11258.823722663195,9881.84298380637,10044.570161959864,86.56494453814382,87.99043461876842
2024-01-23,9838.372411629167,9932.195796837254,10078.813944394102,87.00603518029435,88.29041015289232
2024-01-24,10195.255167336805,9935.681838768545,10096.959876583192,87.03657290761247,88.44936851886877
2024-01-25,8065.096161253473,9876.237670668297,10010.618334115608,86.51584199505429,87.69301660685274
2024-01-26,9978.27484048264,9872.840762010956,9962.604663827338,86.48608507521597,87.2724168551275
2024-01-27,9337.986690090278,9861.757434970425,9928.02445732296,86.38899513034094,86.96949424614913
2024-01-28,7718.811087239584,9798.194304242206,9834.000189792105,85.83218210516173,86.14584166257883
2024-01-29,9451.092663520833,9740.633793253033,9746.100136613286,85.32795202889658,85.37583719673238
2024-01-30,9141.737990964584,9728.819737159649,9718.4936807471,85.22446089751851,85.1340046433446
2024-01-31,9951.223550295834,9735.79574973625,9711.618686610704,85.28557076768955,85.07377969470976
2024-02-01,11050.019249420833,9798.949042068472,9756.671424261245,85.83879360851982,85.46844167652851
2024-02-02,11278.772835892361,9882.712837636878,9870.38101385605,86.57256445769906,86.46453768137899
2024-02-03,9724.523162138195,9906.065536111646,9899.995700124588,86.777134096338,86.7239623330914
2024-02-04,9793.669692041667,9871.884019158455,9884.130311041723,86.47770400782808,86.58498152472549
2024-02-05,9387.167643934028,9842.30322638927,9873.959904565218,86.21857626317001,86.49588876399132
2024-02-06,9759.634602715278,9855.667473840436,9849.362813056954,86.33564707084223,86.28041824237893
2024-02-07,9926.003387090279,9918.12673233293,9845.583704057983,86.88279017523648,86.24731324754794
2024-02-08,10446.393435875,9994.876964707308,9878.57087990929,87.55512221083603,86.53628090800538
2024-02-09,9941.048573660417,10033.467469306393,9882.097478719896,87.89317503112402,86.5671739135863
2024-02-10,10065.635860729168,10042.7436112256,9909.848902009797,87.97443403433626,86.81027638160582
2024-02-11,9982.604087624999,10019.051261190636,9916.335994482064,87.76688904802997,86.86710331166289
2024-02-12,9986.825720385417,9997.526097573978,9919.528558880867,87.57832861474806,86.89507017579642
2024-02-13,10719.197047372916,9951.390220657793,9940.826617486937,87.17417833296226,87.08164116918557
2024-02-14,9267.360307378472,9912.119147323725,9949.212644743087,86.83016373055584,87.15510276794946
2024-02-15,8277.432039690973,9849.641448556617,9868.491388859567,86.28285908935597,86.44798456640983
2024-02-16,7688.888876549306,9787.663339579278,9746.413397459617,85.73993085471447,85.37858136174624
2024-02-17,9481.9522882125,9742.53210006401,9670.648156080939,85.34458119656074,84.71487784726904
2024-02-18,9675.159133663195,9716.88939823657,9660.102769187155,85.11995112855236,84.62250025807948
